Sample,X,Y,Z
926,-0.281,-0.137,0.992
927,-0.312,0.004,1.078
928,-0.281,0.082,0.988
929,-0.293,0.020,0.871
930,-0.180,-0.008,0.801
931,-0.586,-0.016,0.883
932,-0.527,0.004,0.984
933,-0.824,-0.047,1.082
934,-0.672,0.000,1.070
935,-0.641,0.047,1.012
936,-0.375,0.047,0.914
937,-0.207,-0.082,0.902
938,-0.293,-0.090,1.043
939,-0.250,0.051,1.133
940,-0.180,0.145,1.047
941,-0.086,-0.027,0.895
942,-0.176,-0.074,0.949
943,-0.168,-0.094,1.074
944,-0.234,-0.176,1.086
945,-0.168,0.047,1.121
946,-0.074,0.258,0.996
947,0.059,-0.078,0.742
948,0.137,-0.215,0.840
949,-0.113,0.086,1.137
950,-0.207,0.098,1.059
951,0.082,-0.035,0.922
952,-0.152,0.059,0.953
953,-0.184,-0.098,0.883
954,-0.207,-0.164,1.023
955,-0.363,-0.098,1.125
956,-0.309,-0.066,1.078
957,-0.277,0.129,0.961
958,-0.441,0.062,0.941
959,-0.371,-0.145,1.004
960,-0.363,0.000,1.055
961,-0.578,0.102,1.059
962,-0.523,0.004,0.973
963,-0.426,0.062,0.977
964,-0.465,0.066,0.906
965,-0.512,-0.156,0.836
966,-0.457,-0.121,0.961
967,-0.375,0.023,1.039
968,-0.434,0.016,0.957
969,-0.238,-0.051,0.895
970,-0.191,-0.105,0.965
971,-0.102,-0.012,1.062
972,-0.191,-0.008,1.023
973,-0.066,0.000,1.004
974,-0.105,0.047,1.070
975,-0.133,-0.012,1.031
976,-0.160,-0.031,1.012
977,-0.172,0.078,1.086
978,-0.305,0.148,1.098
979,-0.184,-0.035,0.965
980,-0.176,-0.164,0.953
981,-0.141,-0.094,1.012
982,-0.078,0.141,1.016
983,-0.234,0.094,0.855
984,-0.234,0.094,0.855
985,-0.016,-0.227,0.770
986,-0.266,-0.105,0.992
987,-0.203,0.094,1.098
988,-0.266,0.094,0.914
989,-0.344,0.090,0.863
990,-0.301,0.062,1.055
991,-0.418,0.000,1.141
992,-0.184,0.000,1.023
993,-0.270,0.125,0.949
994,-0.461,0.098,0.957
995,-0.289,-0.043,1.078
996,-0.449,-0.203,1.062
997,-0.227,-0.113,0.945
998,-0.418,0.109,0.930
999,-0.477,-0.176,0.883
Rate 1349, overflows 0
