Sample,X,Y,Z
662,0.0142,-0.1492,0.9564
663,-0.1246,-0.0137,0.9420
664,-0.0809,-0.1254,0.9677
665,0.0396,-0.1770,1.0693
666,-0.0710,-0.0288,1.0109
667,-0.0339,-0.0404,1.0522
668,-0.1464,0.0146,1.1502
669,-0.0959,-0.1267,1.1973
670,0.0090,-0.2018,1.2150
671,-0.0114,-0.1714,1.1667
672,0.0454,-0.2593,1.1828
673,-0.0245,-0.1489,1.1181
674,-0.0760,-0.0513,0.9849
675,0.0549,-0.1932,0.9835
676,0.0381,-0.0753,0.9199
677,0.0734,-0.1256,0.9315
678,0.1028,-0.2081,1.0256
679,-0.0270,-0.0737,1.0414
680,-0.0788,-0.0027,1.0753
681,-0.1606,0.0686,1.1211
682,-0.1136,-0.0239,1.1384
683,0.0059,-0.1774,1.1681
684,0.0674,-0.1938,1.0980
685,0.1558,-0.2678,1.0712
686,0.1401,-0.1121,0.9964
687,0.0308,-0.0203,0.9314
688,0.0756,-0.0737,1.0193
689,0.0303,0.0021,0.9789
690,0.0565,-0.0952,1.0507
691,0.0750,-0.1163,1.0479
692,-0.0748,-0.0366,1.0699
693,-0.0283,-0.1360,1.1312
694,-0.1491,-0.0367,1.1203
695,-0.1785,-0.0422,1.1335
696,0.0168,-0.2036,1.1083
697,-0.0018,-0.1465,1.0925
698,0.0457,-0.1188,1.0303
699,0.0146,-0.0872,1.0178
700,0.0641,-0.1125,1.0115
701,0.1185,-0.1891,1.1427
702,0.0959,-0.2027,1.0905
703,-0.0394,-0.0551,1.1505
704,-0.2589,0.1393,1.0864
705,-0.2829,0.1134,1.0449
706,-0.2314,-0.0212,1.1118
707,-0.0736,-0.1584,0.9874
708,0.0453,-0.3050,1.1805
709,-0.0041,-0.1377,0.9272
710,-0.0961,0.0106,0.9639
711,-0.0828,-0.1010,0.9377
712,-0.0326,-0.0712,0.8898
713,0.0822,-0.2618,0.9802
714,0.3406,-0.4427,1.0524
715,0.2168,-0.2825,1.0865
716,0.0881,-0.0626,1.0314
717,-0.1450,0.1703,1.0864
718,-0.1173,0.0981,1.0462
719,0.0085,-0.0264,1.1435
720,0.1221,-0.2610,1.1510
721,0.2566,-0.4251,1.2293
722,0.0767,-0.2186,1.1334
723,-0.0931,-0.0254,1.1115
724,-0.2311,0.1456,1.0738
725,-0.1858,0.1625,0.9762
726,0.0975,-0.2168,1.0746
727,0.3307,-0.3450,1.0816
728,0.2904,-0.2090,1.0135
729,0.2322,-0.1288,0.9838
730,-0.0530,0.1448,1.0019
731,-0.1118,0.1061,1.0724
732,-0.0316,-0.0466,1.1889
733,-0.0139,-0.2083,1.2520
734,0.0405,-0.2971,1.2476
735,-0.1821,-0.1454,1.1772
736,-0.1500,-0.1701,1.1290
737,-0.1446,-0.0696,1.0580
738,-0.1917,0.0421,0.9330
739,-0.1040,0.0293,0.8412
740,-0.1328,0.0339,0.8229
741,-0.0041,-0.1377,0.9272
742,0.0404,-0.2131,0.8513
743,0.1514,-0.2896,0.8937
744,0.0813,-0.1848,0.9691
745,-0.0610,-0.0720,1.0670
746,-0.2670,0.0413,1.1875
747,-0.3300,0.0552,1.1672
748,-0.1656,-0.1943,1.2488
749,0.1472,-0.4193,1.1609
750,0.2673,-0.4182,1.1155
751,0.1530,-0.1451,0.9952
752,-0.0456,0.0964,0.9669
753,-0.0588,0.1780,0.9274
754,-0.0454,0.1271,0.9781
755,0.1458,-0.0811,1.0195
756,0.1574,-0.1511,1.0792
757,0.1365,-0.2361,1.1891
758,0.0430,-0.2031,1.2539
759,-0.1837,0.0746,1.1951
760,-0.1933,0.0317,1.1397
761,-0.1207,-0.0771,1.1631
762,-0.0045,-0.1877,1.0591
